1 9 5 4 6 3 10 2 17 25 28 20 27 30 23 18 33 41 37 36 38 35 39 34 49 56 60 52 54 51 55 63;1 5 3 2 17 20 27 18 33 37 35 34 49 52 51 55;1 2 20 18 33 34 52 51;1 20 33 51;1 33;1;
16 9 5 4 11 3 10 15 17 24 28 20 22 19 26 18 33 40 44 45 43 35 42 47 49 57 60 52 54 62 58 50;9 4 3 15 17 20 22 18 33 45 35 47 49 52 54 50;4 3 17 18 45 35 49 50;3 18 35 49;18 49;49;
1 9 12 4 6 3 7 15 17 24 28 20 27 30 26 18 33 40 44 36 38 35 39 34 49 56 53 52 54 51 55 50;1 4 6 7 17 28 27 18 33 44 35 34 49 53 54 55;1 7 17 18 33 34 49 55;7 18 33 55;18 33;18;
1 8 5 4 6 3 7 2 32 24 21 20 22 19 23 18 33 41 37 36 38 35 42 34 49 56 53 52 54 62 55 50;1 4 3 2 32 21 19 18 33 36 35 34 56 52 62 55;1 3 21 19 33 34 52 62;1 19 34 62;19 62;19;
16 8 5 4 6 14 10 2 17 25 28 29 22 19 26 18 33 40 37 36 43 46 39 34 49 57 53 52 59 51 55 50;8 4 6 2 17 29 19 18 33 37 43 39 49 52 51 50;8 2 17 18 33 39 49 50;2 17 33 49;2 33;2;
1 9 5 4 6 3 10 2 32 25 21 20 22 19 23 18 33 41 37 36 38 35 39 34 49 57 53 52 59 62 55 63;1 5 3 2 32 20 22 18 33 36 38 34 57 53 59 55;1 2 20 22 33 34 57 59;1 20 33 59;1 33;1;
1 8 5 4 11 3 7 2 17 24 21 20 22 19 26 18 33 41 37 36 38 35 39 47 49 56 60 61 59 51 55 50;1 4 3 2 17 20 19 18 41 37 35 47 56 60 51 50;4 2 20 18 41 35 56 50;2 18 41 50;2 41;2;
1 8 5 13 11 3 7 2 17 24 28 20 22 30 26 18 33 40 37 36 38 35 42 34 49 56 53 52 54 62 55 50;1 5 11 7 17 20 30 18 40 37 35 34 49 53 54 50;1 7 17 18 40 34 49 50;1 18 34 50;18 34;34;
1 8 5 4 6 3 10 2 17 24 28 20 27 19 26 18 33 41 37 36 43 35 39 34 49 56 53 52 59 51 55 50;1 4 6 10 17 20 27 18 33 36 43 34 49 53 51 55;1 6 20 18 33 34 49 55;6 18 33 49;6 33;33;
1 8 5 4 6 3 10 2 17 24 28 20 22 19 23 18 48 40 44 45 38 35 39 34 49 57 53 61 59 51 58 50;1 5 6 10 17 20 19 18 40 44 35 34 49 61 59 50;1 6 17 19 40 34 49 59;1 17 40 49;1 49;1;
1 9 12 4 11 3 7 2 17 25 21 29 27 30 26 18 33 40 37 36 43 35 39 34 49 56 53 52 54 62 55 50;1 4 11 2 17 21 27 18 33 36 35 34 49 52 54 55;4 2 21 18 33 34 49 55;4 18 33 49;4 33;33;
1 9 5 4 6 3 10 2 17 24 28 29 22 19 23 18 33 41 44 36 43 46 39 34 49 56 60 52 54 51 58 50;1 4 3 2 17 29 19 18 33 36 46 34 49 52 51 58;1 2 17 18 33 34 52 51;1 17 33 51;1 33;1;
1 9 12 4 11 3 7 2 17 25 21 20 27 19 26 18 33 40 44 45 43 35 39 34 49 57 60 52 59 51 55 50;1 4 3 2 17 21 19 26 40 44 35 34 49 60 51 50;1 3 17 19 40 35 49 50;1 19 35 50;1 35;1;
1 8 5 13 11 3 7 2 17 24 21 20 22 19 26 18 33 40 37 45 43 35 39 34 49 56 53 52 59 51 55 50;1 5 3 2 17 20 22 18 33 37 35 34 49 52 51 50;1 3 17 18 33 34 49 50;3 17 33 50;17 33;33;
1 8 12 13 11 14 10 2 17 24 21 20 22 30 26 18 33 41 44 36 43 46 39 34 49 57 60 61 59 51 55 50;8 12 11 10 17 21 22 26 33 36 46 34 49 61 51 50;12 10 17 22 33 34 49 51;10 17 33 49;17 33;17;
1 8 5 4 11 3 7 2 17 25 28 20 22 19 23 18 33 41 44 36 43 35 39 34 49 56 60 52 54 51 55 50;1 4 3 7 17 28 22 23 33 36 35 34 49 52 51 50;1 3 28 23 33 34 49 51;1 23 33 49;1 49;49;
1 8 5 13 6 3 10 2 17 25 28 20 27 19 23 18 33 41 37 45 38 35 39 34 49 57 53 52 54 51 58 50;1 5 3 2 17 28 19 18 33 37 35 34 49 53 51 50;1 2 17 18 37 34 49 51;1 18 34 49;18 34;18;
1 8 12 4 11 3 7 2 17 24 21 29 27 30 23 18 33 41 37 36 43 35 42 34 64 56 53 52 59 51 58 50;1 12 11 2 17 21 27 18 33 37 43 34 64 53 51 50;1 11 17 18 37 43 53 51;1 18 37 53;1 37;1;
1 9 12 4 11 3 7 2 17 24 21 20 22 19 23 18 33 41 37 36 43 46 42 47 49 57 60 61 59 51 58 63;1 4 3 2 17 21 22 23 33 36 46 47 49 61 51 58;1 2 17 23 33 46 49 51;2 17 33 49;17 33;17;
1 9 12 4 6 3 10 2 17 25 21 20 22 19 26 18 33 41 37 36 43 46 42 34 49 56 60 52 54 62 55 50;1 4 3 2 17 20 22 18 33 36 43 34 49 52 54 50;1 2 17 18 33 34 49 50;2 18 34 49;2 49;49;
1 8 5 13 6 14 10 2 17 24 21 20 22 19 26 18 33 40 37 36 43 35 39 34 49 56 53 52 54 51 58 50;1 5 6 2 17 21 22 18 33 37 35 34 49 52 51 50;1 6 21 18 37 35 49 50;1 18 35 49;1 49;49;
1 9 5 4 6 3 7 2 17 24 28 20 22 19 23 18 33 41 37 36 43 46 42 34 49 56 53 61 54 51 55 50;1 4 3 2 24 28 22 18 33 36 46 34 56 53 51 50;1 3 24 18 33 34 53 51;3 18 33 53;3 53;3;
1 8 5 13 6 3 10 2 17 24 28 20 22 30 23 18 33 41 37 45 38 35 39 34 49 57 53 52 54 51 55 63;1 5 6 2 17 20 30 18 33 37 35 39 49 53 51 63;1 2 20 18 37 39 49 63;1 20 37 49;1 49;1;
1 8 5 4 11 3 7 15 17 25 21 20 27 19 23 18 33 41 37 36 38 35 39 34 49 56 60 52 59 51 55 63;1 5 3 7 17 21 27 23 33 37 35 34 49 52 51 63;1 3 17 23 33 34 52 51;3 17 33 51;17 33;33;
1 8 12 13 11 3 7 2 17 24 21 20 22 30 26 18 33 41 37 36 43 46 39 34 49 57 53 61 54 51 55 50;1 12 3 2 17 21 22 18 33 36 46 34 57 61 51 50;1 3 17 18 33 46 57 51;1 18 33 51;1 33;1;
1 8 12 4 11 3 10 2 17 25 21 20 27 19 23 18 33 40 44 45 38 35 39 34 49 57 53 52 54 51 55 63;1 4 11 2 25 20 19 18 33 44 35 34 49 52 54 63;1 2 20 19 33 35 49 63;2 19 33 49;19 33;19;
1 9 5 13 11 3 10 2 17 24 21 20 22 19 23 31 33 41 37 36 43 35 42 34 49 56 53 61 59 51 55 50;1 5 3 2 17 20 19 23 33 37 35 34 49 53 59 50;1 2 17 19 37 35 53 50;2 17 37 53;17 53;17;
1 9 5 4 11 14 10 2 17 25 21 20 22 19 23 18 33 40 37 36 38 35 39 34 49 57 53 61 54 51 58 63;1 5 14 2 17 20 19 23 33 36 38 34 49 61 51 58;5 2 17 19 33 38 49 51;5 17 33 51;17 51;17;
1 8 5 4 11 3 10 2 17 24 21 29 22 19 26 18 33 40 37 36 38 35 42 34 49 57 53 52 54 51 58 50;1 4 3 2 24 21 22 18 33 37 38 34 49 52 51 50;1 2 24 22 33 38 49 51;2 24 33 49;2 33;2;
1 8 5 4 6 3 7 2 17 24 21 20 22 19 26 18 33 40 37 36 38 35 39 47 49 56 53 52 54 51 55 50;1 5 3 2 24 21 19 26 33 36 35 39 49 53 54 55;1 2 24 19 33 35 53 54;1 19 33 54;19 54;54;
1 9 5 13 11 14 7 2 17 25 21 20 22 19 23 18 33 41 37 36 43 46 42 34 49 56 60 52 54 51 58 50;9 13 11 2 17 21 19 18 33 37 46 34 49 52 54 50;9 2 17 18 33 34 49 50;2 17 34 50;2 34;2;
1 8 12 4 6 3 7 2 17 25 21 29 22 19 23 18 33 40 37 45 38 35 42 34 49 56 53 52 54 51 55 50;1 4 6 2 17 21 22 18 40 45 35 34 49 52 51 55;1 2 17 18 40 34 49 55;2 18 34 49;2 49;2;
1 9 12 4 6 3 7 15 17 24 21 20 27 19 23 18 33 41 37 36 38 35 42 47 49 57 60 52 59 51 58 50;1 12 3 7 17 21 19 18 33 36 38 42 57 52 51 50;1 3 17 18 36 38 52 51;1 18 36 51;1 51;51;
1 8 5 4 6 3 7 2 17 24 21 20 22 19 23 18 33 41 37 36 38 35 39 34 49 56 53 52 59 51 55 50;1 5 3 2 17 20 19 23 33 36 35 34 49 52 51 50;1 2 17 23 36 34 49 51;1 17 36 49;1 49;49;
1 9 12 4 6 3 10 2 17 25 21 20 27 19 23 18 33 40 37 36 38 35 39 34 49 56 53 52 54 51 55 50;1 4 6 10 17 21 19 18 33 37 35 34 49 52 51 50;1 6 17 19 33 35 49 50;6 17 33 49;17 33;17;
1 8 5 4 6 3 7 2 17 24 28 20 22 19 23 31 33 41 37 36 43 35 39 34 49 56 53 52 59 51 58 50;8 5 3 2 17 28 22 23 33 37 43 39 49 52 59 58;8 2 17 23 33 39 49 58;2 17 33 49;17 49;17;
1 9 5 4 6 14 7 2 17 25 21 20 22 19 23 18 33 40 37 36 43 35 39 34 49 57 53 52 54 62 58 50;1 4 6 7 17 20 19 18 33 37 35 34 49 52 54 50;1 7 20 18 33 34 49 50;1 18 33 49;1 49;49;
1 9 5 4 6 3 7 2 17 24 21 20 22 19 26 18 33 40 37 36 43 46 42 34 49 57 53 61 59 62 55 63;1 4 3 2 17 20 19 18 33 37 46 34 49 53 62 55;1 3 17 18 33 34 49 55;1 18 33 49;1 49;1;
1 8 12 4 6 3 10 2 17 24 21 20 27 30 23 31 33 40 37 45 43 35 42 34 64 57 53 61 59 62 55 50;1 12 3 2 17 21 27 23 33 37 35 34 64 53 62 50;1 3 17 27 33 34 53 50;1 17 33 50;17 50;50;
1 9 5 4 11 3 7 2 17 25 28 20 22 19 23 18 33 40 37 36 38 35 39 34 49 57 53 52 54 51 58 50;1 5 3 2 17 28 19 18 40 37 38 34 57 53 51 58;1 3 17 19 37 34 57 51;1 17 37 51;1 51;51;
1 8 5 4 6 3 10 2 17 24 21 20 22 19 26 18 33 41 37 45 38 35 42 34 49 57 53 52 54 51 55 50;1 4 6 2 17 21 19 18 33 45 35 34 49 52 54 55;1 2 21 19 33 34 49 55;2 21 34 49;2 49;49;
1 8 5 13 11 3 7 2 17 25 21 20 22 19 23 18 33 40 37 36 38 35 42 34 49 57 60 52 59 51 58 50;1 13 3 2 17 21 19 23 33 37 35 34 49 52 51 50;1 2 21 19 33 34 49 50;1 21 33 49;1 49;1;
1 9 12 4 11 3 10 2 32 24 28 20 27 19 26 18 33 40 37 45 43 35 39 34 49 56 53 52 59 62 55 50;1 4 11 2 24 20 19 18 33 45 35 39 49 53 59 50;1 2 24 18 33 35 49 50;1 18 33 50;18 50;50;
1 9 5 4 6 14 7 2 17 24 28 29 27 19 26 31 33 40 37 36 43 46 42 34 49 57 53 52 59 51 58 50;9 4 14 2 17 29 19 26 33 36 43 34 49 52 51 50;4 2 17 19 33 34 49 50;2 17 34 50;2 50;50;
1 9 5 4 6 3 10 15 32 24 28 20 22 19 23 18 33 40 37 36 43 35 42 47 49 57 53 52 54 51 55 50;1 5 3 10 24 28 22 18 40 37 35 47 49 52 51 50;1 10 24 18 40 35 49 50;1 18 35 50;18 50;50;
1 9 5 4 6 3 7 2 17 24 21 20 27 19 26 18 33 41 44 36 38 35 39 34 49 57 60 61 54 51 55 50;1 5 3 2 17 20 19 18 41 36 35 34 49 60 54 50;1 2 17 19 36 34 49 50;1 17 34 49;17 49;49;
1 8 12 4 6 3 7 2 17 24 21 20 22 19 26 18 33 41 37 36 38 35 42 34 49 56 53 61 54 51 55 50;1 4 3 2 17 21 19 18 33 36 38 34 56 61 51 50;1 3 17 18 33 34 56 50;1 18 33 50;1 33;1;
1 9 12 4 6 3 7 2 17 25 21 20 22 30 26 18 33 41 37 36 38 35 42 34 49 56 53 61 59 51 55 50;1 12 3 7 17 20 22 26 33 36 35 34 49 53 51 50;1 3 17 22 33 34 49 50;3 17 34 49;17 34;17;
1 8 5 4 6 3 7 2 17 25 21 20 27 19 26 18 33 41 37 36 43 35 39 34 64 56 53 52 54 51 55 50;1 4 3 7 17 21 19 18 41 36 35 34 56 53 51 50;1 3 17 19 41 34 56 50;1 19 41 56;19 41;19;
1 9 5 4 6 3 7 2 17 24 28 29 27 30 23 18 33 40 37 45 38 35 42 34 49 57 60 52 54 51 55 50;1 4 3 2 17 29 27 23 33 37 35 34 49 52 51 50;1 3 17 27 37 35 49 50;3 17 35 49;17 49;49;
1 8 5 4 11 3 7 2 17 24 21 20 22 19 26 18 33 40 37 36 43 35 39 47 49 56 53 52 59 51 55 50;1 5 11 7 17 21 19 18 40 37 35 47 49 52 51 55;1 11 17 18 40 35 52 51;11 18 40 51;11 51;51;
1 8 5 4 6 14 7 2 17 24 21 20 27 19 23 18 33 41 44 45 38 35 39 34 49 56 60 52 59 51 58 50;1 5 6 2 24 21 19 23 33 45 38 34 49 52 51 50;1 2 21 19 45 34 52 50;1 19 34 50;1 34;34;
1 8 12 4 11 3 10 2 17 25 21 20 22 19 23 18 33 40 37 36 38 35 42 34 49 57 53 61 59 51 58 63;1 4 3 2 17 20 22 23 40 37 38 42 49 53 51 58;1 2 17 22 37 38 53 51;2 17 38 51;2 51;2;
1 9 12 4 6 3 7 2 17 25 21 20 22 30 23 18 48 40 44 45 43 35 42 34 49 57 53 52 59 51 55 50;1 4 3 2 17 20 30 18 40 45 35 34 49 52 51 50;1 2 17 30 45 34 49 50;1 17 34 49;1 49;1;
1 9 5 4 6 14 10 2 17 24 28 20 22 19 23 18 33 40 37 36 43 46 39 34 49 56 60 52 54 51 55 50;1 5 6 2 17 20 19 18 33 36 43 34 49 52 51 50;1 2 17 18 33 34 52 50;1 17 33 50;1 33;1;
1 9 5 4 6 3 10 2 17 25 21 20 22 19 23 18 33 40 37 36 38 35 42 47 49 57 53 52 54 51 58 50;1 4 3 2 17 21 22 18 33 36 35 47 49 52 54 50;1 3 17 18 33 47 52 50;3 17 33 50;17 50;17;
1 8 12 4 6 3 10 2 17 24 28 20 27 30 26 18 33 41 37 36 43 35 39 34 49 56 53 61 59 51 58 50;1 4 3 2 17 28 27 18 33 37 35 34 49 61 51 50;1 3 17 27 33 35 49 50;3 17 33 50;17 33;17;
1 8 5 13 11 3 7 2 17 25 21 29 22 19 26 31 33 40 44 36 38 35 39 34 49 57 53 52 59 51 58 50;1 5 3 2 17 21 22 26 33 36 35 39 49 53 51 50;1 2 17 22 33 35 49 51;1 17 35 49;17 49;17;
1 8 12 13 11 3 10 2 17 25 28 20 27 30 26 18 33 40 37 36 43 35 39 34 49 56 60 52 54 51 55 50;1 12 3 10 17 20 30 18 33 37 35 39 49 52 51 50;1 3 17 30 33 35 49 51;3 17 33 49;17 33;17;
1 8 5 4 11 14 7 2 17 24 21 20 22 30 23 18 33 41 37 36 38 35 39 34 49 57 53 61 54 51 55 50;1 4 14 2 17 21 30 18 33 37 35 34 49 53 51 50;1 2 17 18 33 34 49 50;1 17 34 49;17 49;49;
1 8 5 4 11 3 10 2 17 24 28 29 22 19 23 31 33 41 37 36 38 46 39 34 49 56 53 52 54 51 58 50;1 5 3 2 17 28 19 23 33 37 38 39 56 52 54 50;1 2 17 19 33 39 52 50;1 19 33 50;1 33;33;
1 8 5 13 11 3 7 15 17 25 28 20 22 30 26 18 33 40 44 36 38 35 39 34 49 57 53 52 54 51 58 50;1 13 3 7 17 20 22 18 33 36 35 34 49 53 51 50;1 7 17 18 36 34 49 50;1 17 34 49;17 49;49;
1 9 12 4 6 3 7 2 17 25 21 20 22 19 23 18 33 40 44 36 38 35 39 34 49 56 53 52 59 62 55 50;1 12 6 2 17 20 22 18 33 36 38 34 49 52 59 50;1 2 17 18 36 34 49 50;2 17 36 49;17 49;49;
1 9 5 4 11 14 7 15 17 24 28 20 27 19 26 18 33 40 37 36 43 35 39 34 49 56 60 52 59 62 58 50;1 4 11 7 17 20 19 18 33 37 35 34 49 52 62 50;4 7 17 18 37 35 52 50;4 18 35 50;18 35;35;
1 8 5 4 6 3 7 2 17 24 28 20 27 19 26 18 33 40 37 36 38 35 39 34 49 56 53 52 54 62 55 50;1 5 3 2 17 20 19 18 33 37 38 34 49 52 62 50;1 2 20 18 33 34 49 50;1 18 34 50;1 50;1;
1 9 5 4 11 3 7 2 32 25 28 20 22 19 26 31 33 40 44 36 38 35 39 47 49 56 53 61 54 62 58 50;1 4 11 2 25 28 19 26 33 36 35 47 49 61 54 50;1 2 28 19 33 35 49 54;2 19 33 49;19 33;33;
1 8 12 4 11 3 7 15 17 24 21 29 22 30 26 18 33 40 44 36 38 35 39 34 49 56 53 61 54 51 58 50;1 12 3 7 17 21 22 18 33 36 35 39 49 53 51 50;1 3 17 18 33 35 49 50;1 17 35 49;1 49;1;
1 8 5 13 11 14 7 15 32 24 28 20 22 19 26 18 33 40 37 36 38 35 42 34 49 57 60 52 54 51 55 50;1 5 14 7 32 20 19 26 33 37 35 34 49 52 54 50;1 7 20 26 33 34 49 50;1 26 33 49;1 49;1;
1 9 5 4 6 3 10 15 17 24 28 29 22 30 26 18 33 40 44 36 38 35 39 34 49 56 53 52 54 51 55 50;1 5 6 10 17 29 22 18 33 36 38 34 49 52 54 55;1 10 17 18 33 34 49 54;1 17 33 49;1 33;1;
1 9 5 4 11 14 7 2 17 25 28 20 22 19 26 18 33 41 44 36 38 46 39 34 49 57 53 52 59 51 58 50;1 4 11 2 17 20 19 18 41 44 38 34 49 52 51 50;1 11 17 19 44 34 49 51;1 17 34 49;1 34;1;
1 8 12 4 6 3 7 15 17 25 21 20 22 19 23 18 33 41 37 36 43 35 42 34 49 56 60 52 59 51 55 50;1 4 3 7 17 21 19 18 33 37 35 42 49 52 59 50;1 3 17 18 33 35 49 50;1 17 35 49;1 49;1;
1 9 12 4 6 14 10 2 17 24 28 20 22 19 26 18 33 41 44 45 43 46 39 34 49 56 53 52 54 62 55 63;9 12 6 2 17 20 19 18 33 44 46 34 56 53 54 55;9 2 17 18 33 34 53 54;2 18 33 53;2 33;33;
1 8 5 13 6 3 7 2 32 25 21 20 22 19 23 18 33 40 37 36 43 35 39 34 49 57 53 52 54 51 55 50;1 13 3 2 25 20 19 23 33 36 35 39 49 52 54 50;1 3 20 19 36 35 49 50;3 20 35 49;3 35;35;
1 8 5 13 11 14 7 15 17 25 21 29 22 19 23 18 33 41 37 36 43 35 39 34 49 56 53 52 59 51 58 50;8 5 11 7 17 29 22 18 41 36 35 34 49 53 59 50;8 7 17 22 41 34 49 50;8 17 34 50;8 50;50;
1 9 5 4 6 3 7 2 17 24 28 20 27 30 26 18 33 41 37 36 43 46 39 34 49 57 53 52 59 51 55 50;1 5 3 7 17 20 27 18 33 36 46 34 49 52 59 50;1 7 20 27 33 34 49 50;1 27 33 50;27 33;33;
1 9 5 4 6 3 7 2 17 25 21 20 22 30 26 31 33 40 44 36 38 35 39 34 49 57 53 52 59 51 58 50;1 4 6 2 17 21 22 31 40 36 35 34 49 52 51 50;4 2 21 31 36 34 49 50;2 21 36 49;2 49;49;
1 9 12 4 6 14 10 2 17 25 21 20 27 19 26 18 48 40 44 36 38 35 39 34 49 57 60 52 54 51 58 50;1 4 6 2 17 21 19 18 40 44 35 34 57 52 51 50;4 2 17 18 44 34 52 50;4 18 44 50;18 44;18;
1 9 5 4 11 3 7 2 17 25 28 20 22 19 23 18 33 40 37 36 43 35 42 34 49 56 53 52 54 51 58 50;1 5 3 2 17 28 22 23 33 36 43 34 56 53 54 58;1 2 17 22 33 34 53 54;1 17 34 53;1 34;34;
1 9 5 4 11 3 10 15 17 24 21 29 22 30 23 18 33 40 37 36 43 35 42 34 49 56 60 52 54 51 55 50;1 5 11 10 17 29 22 18 40 37 35 34 49 52 51 50;1 11 17 22 40 35 52 50;11 17 35 50;17 35;17;
1 9 12 4 6 3 7 2 17 24 21 20 22 19 26 18 33 41 37 36 43 35 39 34 49 57 53 52 59 51 55 50;1 4 6 2 17 20 19 26 33 36 35 34 57 52 51 55;1 2 17 19 33 35 52 55;1 17 33 52;1 33;33;
1 9 5 13 11 3 10 2 17 24 21 20 22 19 26 18 33 41 37 36 43 35 42 34 49 56 60 52 54 51 58 63;1 5 3 2 17 21 19 18 33 36 43 34 49 52 51 58;1 2 17 19 33 34 52 51;1 17 34 51;1 34;1;
1 9 12 4 11 3 10 2 17 24 28 29 27 30 23 18 33 41 44 36 38 35 39 34 49 57 53 52 54 51 55 50;1 12 3 2 17 28 30 18 33 44 35 34 49 53 51 55;1 2 17 18 33 34 53 51;1 17 34 53;17 34;17;
1 9 5 4 11 3 7 2 17 25 21 20 22 19 26 18 33 40 37 36 38 35 42 34 49 56 53 52 59 51 58 50;1 5 11 2 17 20 19 26 40 37 35 34 56 53 59 50;1 2 17 19 40 34 56 50;1 17 34 50;17 34;34;
1 9 5 4 6 3 7 2 17 25 21 20 22 19 26 31 33 41 37 36 38 35 39 34 49 56 53 61 59 51 55 50;1 4 3 2 17 20 22 26 33 37 35 39 56 53 59 55;4 3 17 22 33 35 53 55;3 17 33 55;17 55;17;
1 9 5 4 6 3 7 2 17 24 21 20 22 19 23 18 33 40 44 36 38 35 42 34 49 57 53 52 54 51 58 50;1 5 3 2 17 20 19 23 33 36 35 42 49 52 51 50;1 2 17 19 33 42 49 51;1 17 33 51;1 51;1;
1 8 12 4 6 3 7 2 32 24 21 29 27 30 23 31 33 40 44 36 38 46 39 47 49 56 60 52 54 62 55 50;1 12 6 7 32 21 27 23 33 36 46 39 49 60 62 50;1 6 21 23 33 46 49 50;1 23 33 50;1 33;1;
1 8 12 4 6 3 7 2 17 25 21 29 22 19 26 31 33 41 37 36 38 46 42 34 49 56 53 52 54 51 55 50;1 4 3 2 25 21 19 31 33 37 46 34 49 53 51 55;1 2 21 19 33 34 49 51;1 19 34 49;19 34;34;
1 8 12 4 6 14 10 2 17 24 21 29 22 19 26 18 33 41 37 36 38 35 39 47 49 57 53 52 54 51 55 50;1 4 14 2 17 21 19 18 33 37 38 39 49 53 51 55;1 2 17 18 33 39 49 55;1 17 33 49;17 49;17;
1 9 12 4 6 3 7 2 17 24 21 20 22 19 26 18 33 40 44 36 43 35 39 34 49 57 60 61 54 51 55 50;1 12 3 2 17 21 19 18 33 36 35 34 49 60 54 55;1 2 17 18 33 35 49 54;2 17 33 54;17 54;17;
1 9 12 4 11 3 7 15 17 25 21 20 27 19 26 31 33 40 37 36 38 35 39 34 49 56 53 52 54 51 58 50;1 4 3 15 17 20 19 26 33 36 35 39 49 53 51 58;1 3 17 19 33 39 53 51;1 19 33 51;19 33;33;
